#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2NI
#Serial Number: SN:210321ABE52A
#Date Time: 2021-12-09 11:46:39.831
#Sample rate: 1.5873e+06Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 1 V/div Offset: 0 V Attenuation: 1 X
#Channel 2: Range: 1 V/div Offset: 9.7 V Attenuation: 1 X
#Wavegen Channel 1: Enabled
#Mode: Simple
#Type: Square
#Frequency: 1 kHz
#Amplitude: 500 mV
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °

Time (s),Channel 1 (V),Channel 2 (V)
-0.0009359298994974874,0.4624438939283389,-10.52444121694087
-0.0009352998994974875,0.4661781174077531,-10.49088277612179
-0.0009346698994974874,0.4699123408871674,-10.4274946101302
-0.0009340398994974875,0.4736465643665816,-10.38275002237143
-0.0009334098994974874,0.4736465643665816,-10.3230905720264
-0.0009327798994974875,0.4736465643665816,-10.27834598426763
-0.0009321498994974874,0.4661781174077531,-10.22241524956917
-0.0009315198994974875,0.4661781174077531,-10.17394194616383
-0.0009308898994974874,0.4736465643665816,-10.11801121146537
-0.0009302598994974875,0.4736465643665816,-10.06580919241347
-0.0009296298994974874,0.4736465643665816,-10.01360717336157
-0.0009289998994974875,0.4699123408871674,-9.95767643866311
-0.0009283698994974874,0.4661781174077531,-9.901745703964648
-0.0009277398994974875,0.4661781174077531,-9.875644694438698
-0.0009271098994974874,0.4587096704489246,-9.983777448189061
-0.0009264798994974875,0.4624438939283389,-10.11801121146537
-0.0009258498994974874,0.4624438939283389,-10.25970240603481
-0.0009252198994974875,0.4549754469695104,-10.36783515978517
-0.0009245898994974874,0.4587096704489246,-10.47596791353553
-0.0009239598994974875,0.4549754469695104,-10.56172837340651
-0.0009233298994974874,0.4512412234900962,-10.64748883327749
-0.0009226998994974875,0.4549754469695104,-10.69969085232938
-0.0009220698994974874,0.4512412234900962,-10.75562158702785
-0.0009214398994974875,0.4549754469695104,-10.7817225965538
-0.0009208098994974874,0.4549754469695104,-10.80782360607975
-0.0009201798994974875,0.4475070000106819,-10.81155232172631
-0.0009195498994974874,0.4512412234900962,-10.80036617478662
-0.0009189198994974875,0.4512412234900962,-10.77799388090723
-0.0009182898994974874,0.4587096704489246,-10.74816415573472
-0.0009176598994974875,0.4624438939283389,-10.69596213668282
-0.0009170298994974874,0.4661781174077531,-10.65121754892405
-0.0009163998994974875,0.4624438939283389,-10.59901552987215
-0.0009157698994974874,0.4624438939283389,-10.54681351082025
-0.0009151398994974875,0.4624438939283389,-10.50579763870805
-0.0009145098994974874,0.4661781174077531,-10.44613818836302
-0.0009138798994974875,0.4699123408871674,-10.39766488495768
-0.0009132498994974874,0.4661781174077531,-10.33800543461266
-0.0009126198994974875,0.4624438939283389,-10.2820746999142
-0.0009119898994974874,0.4699123408871674,-10.2298726808623
-0.0009113598994974875,0.4699123408871674,-10.18139937745696
-0.0009107298994974874,0.4699123408871674,-10.12173992711194
-0.0009100998994974875,0.4699123408871674,-10.0732666237066
-0.0009094698994974874,0.4699123408871674,-10.0210646046547
